*Customers / Projects,*Customers / Projects,SVGROUP_DE,SF Support Employee Central,,,,,,,,,SF Support Employee Central,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_DE,SF Support Onboarding,,,,,,,,,SF Support Onboarding,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_DE,SF Support Recruiting,,,,,,,,,SF Support Recruiting,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_GRENZEBACH,,,,,,,,,,TEAMWORK_GRENZEBACH,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_GRENZEBACH,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_GRENZEBACH,Remote,,,,,,,,,Remote,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_PFALZWERKE,,,,,,,,,,TEAMWORK_PFALZWERKE,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_PFALZWERKE,Onboarding,,,,,,,,,Onboarding,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_PFALZWERKE,SF EC,,,,,,,,,SF EC,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_SPOT_CONSULTING,,,,,,,,,,TEAMWORK_SPOT_CONSULTING,,,N
*Customers / Projects,*Customers / Projects,TEAMWORK_SPOT_CONSULTING,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,TIGER,,,,,,,,,,TIGER,,,N
*Customers / Projects,*Customers / Projects,TIGER,Learning,,,,,,,,,Learning,,,N
*Customers / Projects,*Customers / Projects,TIGER,Performance & Goals,,,,,,,,,Performance & Goals,,,N
*Customers / Projects,*Customers / Projects,TIGER,SF,,,,,,,,,SF,,,N
*Customers / Projects,*Customers / Projects,TSS_T_SYSTEMS,,,,,,,,,,TSS_T_SYSTEMS,,,N
*Customers / Projects,*Customers / Projects,TSS_T_SYSTEMS,SBB Presales,,,,,,,,,SBB Presales,,,N
*Customers / Projects,*Customers / Projects,VENTUM_DKB,,,,,,,,,,VENTUM_DKB,,,N
*Customers / Projects,*Customers / Projects,VENTUM_DKB,Projektmanagement,,,,,,,,,Projektmanagement,,,N
*Customers / Projects,*Customers / Projects,VERBUND,,,,,,,,,,VERBUND,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2020 SAP HCM Readiness Check,,,,,,,,,2020 SAP HCM Readiness Check,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 Ausrollung FIORI-Apps für P,,,,,,,,,2021 Ausrollung FIORI-Apps für PT,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 Continous Review of HRIT Ro,,,,,,,,,2021 Continous Review of HRIT Roadmap,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 Evaluation weiterer FIORI-A,,,,,,,,,2021 Evaluation weiterer FIORI-Apps,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 HCM for S/4HANA Beratung,,,,,,,,,2021 HCM for S/4HANA Beratung,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 HR-Prozesse Beratung,,,,,,,,,2021 HR-Prozesse Beratung,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 HR-Prozesse Beratung 2,,,,,,,,,2021 HR-Prozesse Beratung 2,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 Optimierung Zeiterfassung Ü,,,,,,,,,2021 Optimierung Zeiterfassung ÜPausch,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 Optimierung Zeiterfassung Ü,,,,,,,,,2021 Optimierung Zeiterfassung ÜPausch 2,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 Reminder Urlaubsverfall,,,,,,,,,2021 Reminder Urlaubsverfall,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 SAP HCM Dokumentation Berat,,,,,,,,,2021 SAP HCM Dokumentation Beratung,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 SAP HCM Hinweise,,,,,,,,,2021 SAP HCM Hinweise,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 SAP HCM Optimierung PA/OM,,,,,,,,,2021 SAP HCM Optimierung PA/OM,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 SAP HCM Optimierung PY,,,,,,,,,2021 SAP HCM Optimierung PY,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 SAP HCM Support for Payroll,,,,,,,,,2021 SAP HCM Support for Payroll AT/DE,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 SAP HCM Zeitwirtschaft AZV,,,,,,,,,2021 SAP HCM Zeitwirtschaft AZV,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2021 Spezifizierung HRIT Roadmap,,,,,,,,,2021 Spezifizierung HRIT Roadmap,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 Analysen und Fehlerbehebung,,,,,,,,,2022 Analysen und Fehlerbehebungen in PY AT/DE,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 Ausrollung Fiori-Apps Zeitw,,,,,,,,,2022 Ausrollung Fiori-Apps Zeitwirtschaft,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 Continous Review of HRIT Ro,,,,,,,,,2022 Continous Review of HRIT Roadmap,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 Erarbeitung Entscheidungsgr,,,,,,,,,2022 Erarbeitung Entscheidungsgrundlagen für Fiori,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 HCM für S/4HANA,,,,,,,,,2022 HCM für S/4HANA,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 Implementierung ÜP FIORI-Ap,,,,,,,,,2022 Implementierung ÜP FIORI-App,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 Unterstützung Kompetenzaufb,,,,,,,,,2022 Unterstützung Kompetenzaufbau SAP HCM,,,N
*Customers / Projects,*Customers / Projects,VERBUND,2022 Unterstützung Personalkoste,,,,,,,,,2022 Unterstützung Personalkostenplanung,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,,,,,,,,,,VOESTALPINE,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4522131674 ESS/MSS Support,,,,,,,,,4522131674 ESS/MSS Support,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4522131674 HR-Arbeitsplatz GJ 20,,,,,,,,,4522131674 HR-Arbeitsplatz GJ 2022/2023,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4522131674 HR-Berater-Schulung G,,,,,,,,,4522131674 HR-Berater-Schulung GJ 2022/2023,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4522131674 Reise - Support,,,,,,,,,4522131674 Reise - Support,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4523005365 SEG Zulagen,,,,,,,,,4523005365 SEG Zulagen,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4523018814 Rückstellungen,,,,,,,,,4523018814 Rückstellungen,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4523024418 EHP8-Upgrade - IT 200,,,,,,,,,4523024418 EHP8-Upgrade - IT 2005 Ablöse,,,N
*Customers / Projects,*Customers / Projects,VOESTALPINE,4523044762 Üst-Pausch. steuerfr.,,,,,,,,,4523044762 Üst-Pausch. steuerfr. 68/2,,,N
*Customers / Projects,*Customers / Projects,WARTMANN,,,,,,,,,,WARTMANN,,,N
*Customers / Projects,*Customers / Projects,WARTMANN,Support,,,,,,,,,Support,,,N
*Customers / Projects,*Customers / Projects,YADOS,,,,,,,,,,YADOS,,,N
*Customers / Projects,*Customers / Projects,YADOS,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,YADOS,HR Roll-out (47),,,,,,,,,HR Roll-out (47),,,N
*Customers / Projects,*Customers / Projects,ZALARIS_LENZE,,,,,,,,,,ZALARIS_LENZE,,,N
*Customers / Projects,*Customers / Projects,ZALARIS_LENZE,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,ZKW,,,,,,,,,,ZKW,,,N
*Customers / Projects,*Customers / Projects,ZKW,Payroll and Time Management Supp,,,,,,,,,Payroll and Time Management Support,,,N
